record_id,comparison_group_id,metric_number,mapped_v4_metric_number,initiative_mapping_status,tracking_id_normalized,group_tracking_ids,wmp_category,wmp_initiative,wmp_activity,expense_type,hftd_tier,unit_canonical,actual_value_canonical,primary_driver_targeted,secondary_drivers_targeted,year_initiated,most_recent_proceeding,memorandum_account,current_compliance_status,associated_rules,other_spend_category,comments,blank_meaning,utility_id,reporting_year,schema_version,source_revision,source_file,source_sheet,source_row,source_value_cell,guideline_url
T11R-31107cbc9a35a2a5,T11-24ae7b7643ba60,,3110000038,component_of_v4_tracking_id_group,WMP.549,WMP.463;WMP.549,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Installation of system automation equipment,OPEX,Territory,$ Thousands,910.01548,Wildfire Exposure Potential,PSPS exposure potential,2010,2019 GRC,NA,NA,P.U. Code § 451,NA,Distribution Communications Reliability Improvements,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,44,AF44,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-a19ed924f975212f,T11-24ae7b7643ba60,,3110000039,component_of_v4_tracking_id_group,WMP.549,WMP.463;WMP.549,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Installation of system automation equipment,OPEX,HFTD,$ Thousands,598.0101726,Wildfire Exposure Potential,PSPS exposure potential,2010,2019 GRC,NA,NA,P.U. Code § 451,NA,Distribution Communications Reliability Improvements,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,44,AG44,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-b0c6270d712449ba,T11-ce4e8bff50e93c,,3110000040,component_of_v4_tracking_id_group,WMP.1202,WMP.1202,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Line removals (in HFTD),CAPEX,Territory,$ Thousands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,45,AD45,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-46aa06d355140b3f,T11-ce4e8bff50e93c,,3110000041,component_of_v4_tracking_id_group,WMP.1202,WMP.1202,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Line removals (in HFTD),CAPEX,HFTD,$ Thousands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,45,AE45,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-6881407cdab49f6c,T11-ce4e8bff50e93c,,3110000042,component_of_v4_tracking_id_group,WMP.1202,WMP.1202,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Line removals (in HFTD),OPEX,Territory,$ Thousands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,45,AF45,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-e3a3a8077bb61a7a,T11-ce4e8bff50e93c,,3110000043,component_of_v4_tracking_id_group,WMP.1202,WMP.1202,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Line removals (in HFTD),OPEX,HFTD,$ Thousands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,45,AG45,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-c26085b9eb6ece14,T11-592d9fbc719dd1,,3110000024,component_of_v4_tracking_id_group,WMP.1016,WMP.1016;WMP.1017;WMP.475;WMP.543;WMP.545,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Traditional overhead hardening,CAPEX,Territory,$ Thousands,620.3237308,Other contact with object,Equipment failure,2009,2019 GRC,NA,Exceeds,G.O. 95,NA,CNF(Distribution Underground),,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,46,AD46,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-3d8a2b6861f55ded,T11-592d9fbc719dd1,,3110000025,component_of_v4_tracking_id_group,WMP.1016,WMP.1016;WMP.1017;WMP.475;WMP.543;WMP.545,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Traditional overhead hardening,CAPEX,HFTD,$ Thousands,620.3237308,Other contact with object,Equipment failure,2009,2019 GRC,NA,Exceeds,G.O. 95,NA,CNF(Distribution Underground),,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,46,AE46,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-cf18ea71a0652900,T11-592d9fbc719dd1,,3110000026,component_of_v4_tracking_id_group,WMP.1016,WMP.1016;WMP.1017;WMP.475;WMP.543;WMP.545,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Traditional overhead hardening,OPEX,Territory,$ Thousands,671.59837,Other contact with object,Equipment failure,2009,2019 GRC,NA,Exceeds,G.O. 95,NA,CNF(Distribution Underground),,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,46,AF46,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-c031c3eb1c831edf,T11-592d9fbc719dd1,,3110000027,component_of_v4_tracking_id_group,WMP.1016,WMP.1016;WMP.1017;WMP.475;WMP.543;WMP.545,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Traditional overhead hardening,OPEX,HFTD,$ Thousands,671.59837,Other contact with object,Equipment failure,2009,2019 GRC,NA,Exceeds,G.O. 95,NA,CNF(Distribution Underground),,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,46,AG46,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-b3868093c04595d4,T11-592d9fbc719dd1,,3110000024,component_of_v4_tracking_id_group,WMP.1017,WMP.1016;WMP.1017;WMP.475;WMP.543;WMP.545,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Traditional overhead hardening,CAPEX,Territory,$ Thousands,755.8828639,Equipment failure,Other contact with object,2009,2019 GRC,NA,Exceeds,G.O. 95,NA,CNF(Distribution Overhead),,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,47,AD47,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-5afb07db2ccc5b8b,T11-592d9fbc719dd1,,3110000025,component_of_v4_tracking_id_group,WMP.1017,WMP.1016;WMP.1017;WMP.475;WMP.543;WMP.545,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Traditional overhead hardening,CAPEX,HFTD,$ Thousands,755.8828639,Equipment failure,Other contact with object,2009,2019 GRC,NA,Exceeds,G.O. 95,NA,CNF(Distribution Overhead),,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,47,AE47,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-4a5f81699d46058d,T11-592d9fbc719dd1,,3110000026,component_of_v4_tracking_id_group,WMP.1017,WMP.1016;WMP.1017;WMP.475;WMP.543;WMP.545,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Traditional overhead hardening,OPEX,Territory,$ Thousands,0,Equipment failure,Other contact with object,2009,2019 GRC,NA,Exceeds,G.O. 95,NA,CNF(Distribution Overhead),,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,47,AF47,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-ec0902e6cc2855ce,T11-592d9fbc719dd1,,3110000027,component_of_v4_tracking_id_group,WMP.1017,WMP.1016;WMP.1017;WMP.475;WMP.543;WMP.545,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Traditional overhead hardening,OPEX,HFTD,$ Thousands,0,Equipment failure,Other contact with object,2009,2019 GRC,NA,Exceeds,G.O. 95,NA,CNF(Distribution Overhead),,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,47,AG47,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-ae289493b100d321,T11-e859c30695f57d,,3110000056,component_of_v4_tracking_id_group,WMP.478,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,Territory,$ Thousands,6538.214803,Equipment failure,NA,1997,2019 GRC,NA,Meets,G.O. 95,NA,Distribution Overhead Detailed Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,48,AD48,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-a91bfdb611e0bfc0,T11-e859c30695f57d,,3110000057,component_of_v4_tracking_id_group,WMP.478,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,HFTD,$ Thousands,1744.571738,Equipment failure,NA,1997,2019 GRC,NA,Meets,G.O. 95,NA,Distribution Overhead Detailed Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,48,AE48,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-2535fe57b1c5eaf7,T11-e859c30695f57d,,3110000058,component_of_v4_tracking_id_group,WMP.478,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,Territory,$ Thousands,151.52832,Equipment failure,NA,1997,2019 GRC,NA,Meets,G.O. 95,NA,Distribution Overhead Detailed Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,48,AF48,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-6c30574aacbf1909,T11-e859c30695f57d,,3110000059,component_of_v4_tracking_id_group,WMP.478,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,HFTD,$ Thousands,40.43183538,Equipment failure,NA,1997,2019 GRC,NA,Meets,G.O. 95,NA,Distribution Overhead Detailed Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,48,AG48,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-90de5ab876691132,T11-e859c30695f57d,,3110000056,component_of_v4_tracking_id_group,WMP.479,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,Territory,$ Thousands,1536.634537,Equipment failure,NA,1997,NA,NA,Meets,G.O. 95,NA,Transmission Overhead Detailed Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,49,AD49,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-91d5ada83d0c750d,T11-e859c30695f57d,,3110000057,component_of_v4_tracking_id_group,WMP.479,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,HFTD,$ Thousands,777.2720154,Equipment failure,NA,1997,NA,NA,Meets,G.O. 95,NA,Transmission Overhead Detailed Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,49,AE49,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-efaa855f4ffce624,T11-e859c30695f57d,,3110000058,component_of_v4_tracking_id_group,WMP.479,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,Territory,$ Thousands,35.42372,Equipment failure,NA,1997,NA,NA,Meets,G.O. 95,NA,Transmission Overhead Detailed Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,49,AF49,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-27b414aa35879dfe,T11-e859c30695f57d,,3110000059,component_of_v4_tracking_id_group,WMP.479,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,HFTD,$ Thousands,35.42372,Equipment failure,NA,1997,NA,NA,Meets,G.O. 95,NA,Transmission Overhead Detailed Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,49,AG49,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-404d18b2ddfbe1c8,T11-e859c30695f57d,,3110000056,component_of_v4_tracking_id_group,WMP.481,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,Territory,$ Thousands,0,Equipment failure,NA,2020,NA,WMPMA,Exceeds,P.U. Code § 451,NA,Distribution Infrared Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,50,AD50,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-fe6f25c526a157f2,T11-e859c30695f57d,,3110000057,component_of_v4_tracking_id_group,WMP.481,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,HFTD,$ Thousands,0,Equipment failure,NA,2020,NA,WMPMA,Exceeds,P.U. Code § 451,NA,Distribution Infrared Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,50,AE50,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-606aad23539c78a2,T11-e859c30695f57d,,3110000058,component_of_v4_tracking_id_group,WMP.481,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,Territory,$ Thousands,305.25696,Equipment failure,NA,2020,NA,WMPMA,Exceeds,P.U. Code § 451,NA,Distribution Infrared Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,50,AF50,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-aa5a66dc7a3704c7,T11-e859c30695f57d,,3110000059,component_of_v4_tracking_id_group,WMP.481,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,HFTD,$ Thousands,257.6673273,Equipment failure,NA,2020,NA,WMPMA,Exceeds,P.U. Code § 451,NA,Distribution Infrared Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,50,AG50,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-4305b4d00fe6c1f1,T11-e859c30695f57d,,3110000056,component_of_v4_tracking_id_group,WMP.482,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,Territory,$ Thousands,0,Equipment failure,NA,2010,NA,NA,Meets,P.U. Code § 451,NA,Transmission Infrared Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,51,AD51,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-5789e2f19276864f,T11-e859c30695f57d,,3110000057,component_of_v4_tracking_id_group,WMP.482,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,HFTD,$ Thousands,0,Equipment failure,NA,2010,NA,NA,Meets,P.U. Code § 451,NA,Transmission Infrared Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,51,AE51,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-fab55285c4c582a2,T11-e859c30695f57d,,3110000058,component_of_v4_tracking_id_group,WMP.482,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,Territory,$ Thousands,0,Equipment failure,NA,2010,NA,NA,Meets,P.U. Code § 451,NA,Transmission Infrared Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,51,AF51,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-f76c9b026bc4d4ff,T11-e859c30695f57d,,3110000059,component_of_v4_tracking_id_group,WMP.482,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,HFTD,$ Thousands,0,Equipment failure,NA,2010,NA,NA,Meets,P.U. Code § 451,NA,Transmission Infrared Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,51,AG51,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-be03cfd7d207372d,T11-e859c30695f57d,,3110000056,component_of_v4_tracking_id_group,WMP.483,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,Territory,$ Thousands,1328.468928,Equipment failure,NA,1997,2019 GRC,NA,Meets,G.O. 95,NA,Distribution Wood Pole Intrusive Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,52,AD52,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-19d23b790bed3c2b,T11-e859c30695f57d,,3110000057,component_of_v4_tracking_id_group,WMP.483,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,HFTD,$ Thousands,3.371748548,Equipment failure,NA,1997,2019 GRC,NA,Meets,G.O. 95,NA,Distribution Wood Pole Intrusive Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,52,AE52,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-d87eaaef73b0ea70,T11-e859c30695f57d,,3110000058,component_of_v4_tracking_id_group,WMP.483,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,Territory,$ Thousands,97.19349,Equipment failure,NA,1997,2019 GRC,NA,Meets,G.O. 95,NA,Distribution Wood Pole Intrusive Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,52,AF52,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-fb2de1bc76de7191,T11-e859c30695f57d,,3110000059,component_of_v4_tracking_id_group,WMP.483,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,HFTD,$ Thousands,0.246683985,Equipment failure,NA,1997,2019 GRC,NA,Meets,G.O. 95,NA,Distribution Wood Pole Intrusive Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,52,AG52,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-054e4b85780770e3,T11-e859c30695f57d,,3110000056,component_of_v4_tracking_id_group,WMP.1190,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,Territory,$ Thousands,0,Equipment ignition likelihood,NA,NA,NA,NA,NA,NA,NA,Transmission Wood Pole Intrusive Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,53,AD53,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-90325bf57caaf84b,T11-e859c30695f57d,,3110000057,component_of_v4_tracking_id_group,WMP.1190,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,HFTD,$ Thousands,0,Equipment ignition likelihood,NA,NA,NA,NA,NA,NA,NA,Transmission Wood Pole Intrusive Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,53,AE53,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-a6c704042d69e904,T11-e859c30695f57d,,3110000058,component_of_v4_tracking_id_group,WMP.1190,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,Territory,$ Thousands,0,Equipment ignition likelihood,NA,NA,NA,NA,NA,NA,NA,Transmission Wood Pole Intrusive Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,53,AF53,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-e116a81cf3899a15,T11-e859c30695f57d,,3110000059,component_of_v4_tracking_id_group,WMP.1190,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,HFTD,$ Thousands,0,Equipment ignition likelihood,NA,NA,NA,NA,NA,NA,NA,Transmission Wood Pole Intrusive Inspections,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,53,AG53,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-e7c19aab59d157b1,T11-e859c30695f57d,,3110000056,component_of_v4_tracking_id_group,WMP.552,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,Territory,$ Thousands,75131.06538,Equipment failure,NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,Distribution Drone Assessments,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,54,AD54,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
