record_id,metric_number,legacy_metric_number_mapped,v3_1_to_v3_2_domain_status,v3_2_to_v4_label_status,metric_type,ignition_driver,line_type,hftd_tier,unit_canonical,unit_crosswalk_status,ignition_driver_tracked,actual_value,comments,blank_meaning,utility_id,reporting_year,reporting_quarter,schema_version,source_revision,source_report_quarter,source_file,source_sheet,source_row,source_value_cell,guideline_url
T6R-4cf3c0e340b6f713,1060000002,1.a.d.3,exact,exact,1. Dig-in,Dig-in,Distribution,HFTD Tier 3,# ignitions,v4_native,No,,SDG&E does not consider this driver as a risk event,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,4,M4,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-8a8694e198c0d2dd,1060000003,1.a.t.0,exact,exact,1. Dig-in,Dig-in,Transmission,Non-HFTD,# ignitions,v4_native,No,,SDG&E does not consider this driver as a risk event,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,5,M5,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-af0e16ddbc2c69b9,1060000004,1.a.t.2,exact,exact,1. Dig-in,Dig-in,Transmission,HFTD Tier 2,# ignitions,v4_native,No,,SDG&E does not consider this driver as a risk event,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,6,M6,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-41508703d62687f1,1060000005,1.a.t.3,exact,exact,1. Dig-in,Dig-in,Transmission,HFTD Tier 3,# ignitions,v4_native,No,,SDG&E does not consider this driver as a risk event,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,7,M7,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-eab163dfe27c60aa,1060000006,2.a.d.0,exact,exact,2. Contact from object,Animal contact,Distribution,Non-HFTD,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,8,M8,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-63a265913f86a9e2,1060000007,2.a.d.2,exact,exact,2. Contact from object,Animal contact,Distribution,HFTD Tier 2,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,9,M9,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-5a51a7d9b5683bca,1060000008,2.a.d.3,exact,exact,2. Contact from object,Animal contact,Distribution,HFTD Tier 3,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,10,M10,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-9641ba7736774d8e,1060000009,2.a.t.0,exact,exact,2. Contact from object,Animal contact,Transmission,Non-HFTD,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,11,M11,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-0b15fbb748c681a2,1060000010,2.a.t.2,exact,exact,2. Contact from object,Animal contact,Transmission,HFTD Tier 2,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,12,M12,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-b10c7834a8e4d548,1060000011,2.a.t.3,exact,exact,2. Contact from object,Animal contact,Transmission,HFTD Tier 3,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,13,M13,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-11856a3769c7d5ab,1060000012,2.b.d.0,exact,exact,2. Contact from object,Balloon contact,Distribution,Non-HFTD,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,14,M14,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-70c4ea4e0a05c6e8,1060000013,2.b.d.2,exact,exact,2. Contact from object,Balloon contact,Distribution,HFTD Tier 2,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,15,M15,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-115218cc465a3e5e,1060000014,2.b.d.3,exact,exact,2. Contact from object,Balloon contact,Distribution,HFTD Tier 3,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,16,M16,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-926ac26b8f2f903f,1060000015,2.b.t.0,exact,exact,2. Contact from object,Balloon contact,Transmission,Non-HFTD,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,17,M17,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-8e3c1026687f10d7,1060000016,2.b.t.2,exact,exact,2. Contact from object,Balloon contact,Transmission,HFTD Tier 2,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,18,M18,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-c85efe53b2d5ccc9,1060000017,2.b.t.3,exact,exact,2. Contact from object,Balloon contact,Transmission,HFTD Tier 3,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,19,M19,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-3e22dcae17c38b06,1060000018,2.c.d.0,exact,exact,2. Contact from object,Land vehicle contact,Distribution,Non-HFTD,# ignitions,v4_native,Yes,1,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,20,M20,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-724abc3e340c1746,1060000019,2.c.d.2,exact,exact,2. Contact from object,Land vehicle contact,Distribution,HFTD Tier 2,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,21,M21,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-561767da6bdb8029,1060000020,2.c.d.3,exact,exact,2. Contact from object,Land vehicle contact,Distribution,HFTD Tier 3,# ignitions,v4_native,Yes,1,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,22,M22,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-3f0f2c91ba384536,1060000021,2.c.t.0,exact,exact,2. Contact from object,Land vehicle contact,Transmission,Non-HFTD,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,23,M23,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-ec0dd45d02c73bd3,1060000022,2.c.t.2,exact,exact,2. Contact from object,Land vehicle contact,Transmission,HFTD Tier 2,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,24,M24,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-1a28aa0e9fba82f4,1060000023,2.c.t.3,exact,exact,2. Contact from object,Land vehicle contact,Transmission,HFTD Tier 3,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,25,M25,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-7ef80a683a072cf9,1060000024,2.d.d.0,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,Non-HFTD,# ignitions,v4_native,No,,SDG&E did not track this driver historically but can implement for future ignitions,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,26,M26,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-3f516cdfde5678f6,1060000025,2.d.d.2,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,HFTD Tier 2,# ignitions,v4_native,No,,SDG&E did not track this driver historically but can implement for future ignitions,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,27,M27,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-9fb731c24791a200,1060000026,2.d.d.3,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,HFTD Tier 3,# ignitions,v4_native,No,,SDG&E did not track this driver historically but can implement for future ignitions,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,28,M28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-ce08b8744733c476,1060000027,2.d.t.0,exact,exact,2. Contact from object,Aircraft vehicle contact,Transmission,Non-HFTD,# ignitions,v4_native,No,,SDG&E did not track this driver historically but can implement for future ignitions,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,29,M29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-935499c3507750b0,1060000028,2.d.t.2,exact,exact,2. Contact from object,Aircraft vehicle contact,Transmission,HFTD Tier 2,# ignitions,v4_native,No,,SDG&E did not track this driver historically but can implement for future ignitions,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,30,M30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-a5ffacbff8591da0,1060000029,2.d.t.3,exact,exact,2. Contact from object,Aircraft vehicle contact,Transmission,HFTD Tier 3,# ignitions,v4_native,No,,SDG&E did not track this driver historically but can implement for future ignitions,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,31,M31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-9cce6a056f0b6b11,1060000030,2.e.d.0,exact,exact,2. Contact from object,3rd party facility,Distribution,Non-HFTD,# ignitions,v4_native,No,,"SDGE includes this metric in #11 ""Other""",not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,32,M32,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-9855928ac62746b8,1060000031,2.e.d.2,exact,exact,2. Contact from object,3rd party facility,Distribution,HFTD Tier 2,# ignitions,v4_native,No,,"SDGE includes this metric in #11 ""Other""",not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,33,M33,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-487fb8dffcdd3a45,1060000032,2.e.d.3,exact,exact,2. Contact from object,3rd party facility,Distribution,HFTD Tier 3,# ignitions,v4_native,No,,"SDGE includes this metric in #11 ""Other""",not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,34,M34,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-944b23aa6fa553d4,1060000033,2.e.t.0,exact,exact,2. Contact from object,3rd party facility,Transmission,Non-HFTD,# ignitions,v4_native,No,,"SDGE includes this metric in #11 ""Other""",not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,35,M35,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-7513f450894c64e0,1060000034,2.e.t.2,exact,exact,2. Contact from object,3rd party facility,Transmission,HFTD Tier 2,# ignitions,v4_native,No,,"SDGE includes this metric in #11 ""Other""",not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,36,M36,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-4feb1208a40d22ad,1060000035,2.e.t.3,exact,exact,2. Contact from object,3rd party facility,Transmission,HFTD Tier 3,# ignitions,v4_native,No,,"SDGE includes this metric in #11 ""Other""",not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,37,M37,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-fe69f4b8a3ec65e6,1060000036,2.f.d.0,exact,canonical_label_update,2. Contact from object,Unknown (contact from object),Distribution,Non-HFTD,# ignitions,v4_native,No,,SDG&E does not currently track this driver,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,38,M38,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-9dfc372822a40946,1060000037,2.f.d.2,exact,canonical_label_update,2. Contact from object,Unknown (contact from object),Distribution,HFTD Tier 2,# ignitions,v4_native,No,,SDG&E does not currently track this driver,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,39,M39,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-cf0aca3f6b6afb6e,1060000038,2.f.d.3,exact,canonical_label_update,2. Contact from object,Unknown (contact from object),Distribution,HFTD Tier 3,# ignitions,v4_native,No,,SDG&E does not currently track this driver,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,40,M40,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-6276b9af635862de,1060000039,2.f.t.0,exact,canonical_label_update,2. Contact from object,Unknown (contact from object),Transmission,Non-HFTD,# ignitions,v4_native,No,,SDG&E does not currently track this driver,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,41,M41,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-f72b05c8babe6603,1060000040,2.f.t.2,exact,canonical_label_update,2. Contact from object,Unknown (contact from object),Transmission,HFTD Tier 2,# ignitions,v4_native,No,,SDG&E does not currently track this driver,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,42,M42,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-a31ca90796afe5df,1060000041,2.f.t.3,exact,canonical_label_update,2. Contact from object,Unknown (contact from object),Transmission,HFTD Tier 3,# ignitions,v4_native,No,,SDG&E does not currently track this driver,not applicable,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,43,M43,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-e2b90ff48a75c84a,1060000042,2.g.d.0,exact,canonical_label_update,2. Contact from object,Other (contact from object),Distribution,Non-HFTD,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,44,M44,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-653fb92a058479e8,1060000043,2.g.d.2,exact,canonical_label_update,2. Contact from object,Other (contact from object),Distribution,HFTD Tier 2,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,45,M45,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-3b8a4c47ec4703a1,1060000044,2.g.d.3,exact,canonical_label_update,2. Contact from object,Other (contact from object),Distribution,HFTD Tier 3,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,46,M46,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-f3275d3ea810d147,1060000045,2.g.t.0,exact,canonical_label_update,2. Contact from object,Other (contact from object),Transmission,Non-HFTD,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,47,M47,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-1594c7a94c8e726f,1060000046,2.g.t.2,exact,canonical_label_update,2. Contact from object,Other (contact from object),Transmission,HFTD Tier 2,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,48,M48,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-7036acab0171364c,1060000047,2.g.t.3,exact,canonical_label_update,2. Contact from object,Other (contact from object),Transmission,HFTD Tier 3,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,49,M49,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-09ecfe68aa4b67b6,1060000048,3.a.d.0,exact,exact,3. Vegetation contact,Vegetation contact,Distribution,Non-HFTD,# ignitions,v4_native,Yes,1,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,50,M50,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-ced1bf010ff125b8,1060000049,3.a.d.2,exact,exact,3. Vegetation contact,Vegetation contact,Distribution,HFTD Tier 2,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,51,M51,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-d20e03ef7fc70ffc,1060000050,3.a.d.3,exact,exact,3. Vegetation contact,Vegetation contact,Distribution,HFTD Tier 3,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,52,M52,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-f4b1aaf47335dfa0,1060000051,3.a.t.0,exact,exact,3. Vegetation contact,Vegetation contact,Transmission,Non-HFTD,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,53,M53,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-7d61eb30f29afb86,1060000052,3.a.t.2,exact,exact,3. Vegetation contact,Vegetation contact,Transmission,HFTD Tier 2,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,54,M54,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-bedc7d7a71a2f414,1060000053,3.a.t.3,exact,exact,3. Vegetation contact,Vegetation contact,Transmission,HFTD Tier 3,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,55,M55,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-5c0ea733aed46b32,1060000054,4.a.d.0,corrected_in_v3_2,canonical_label_update,4. Equipment / facility failure or damage,Anchor / guy,Distribution,Non-HFTD,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,56,M56,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-04897becbdc3920b,1060000055,4.a.d.2,exact,canonical_label_update,4. Equipment / facility failure or damage,Anchor / guy,Distribution,HFTD Tier 2,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,57,M57,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-176801fd089ea514,1060000056,4.a.d.3,exact,canonical_label_update,4. Equipment / facility failure or damage,Anchor / guy,Distribution,HFTD Tier 3,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,58,M58,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-31d878528f7fc255,1060000057,4.a.t.0,exact,canonical_label_update,4. Equipment / facility failure or damage,Anchor / guy,Transmission,Non-HFTD,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,59,M59,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-63d187165695f5d7,1060000058,4.a.t.2,exact,canonical_label_update,4. Equipment / facility failure or damage,Anchor / guy,Transmission,HFTD Tier 2,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,60,M60,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-bfdb464ab4a86120,1060000059,4.a.t.3,exact,canonical_label_update,4. Equipment / facility failure or damage,Anchor / guy,Transmission,HFTD Tier 3,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,61,M61,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-7ac1cd536e3144f8,1060000060,4.b.d.0,exact,exact,4. Equipment / facility failure or damage,Capacitor bank,Distribution,Non-HFTD,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,62,M62,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-ba64ee68c4ac2236,1060000061,4.b.d.2,exact,exact,4. Equipment / facility failure or damage,Capacitor bank,Distribution,HFTD Tier 2,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,63,M63,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-44c4436e973d6591,1060000062,4.b.d.3,exact,exact,4. Equipment / facility failure or damage,Capacitor bank,Distribution,HFTD Tier 3,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,64,M64,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-08cb7e087d44237f,1060000063,4.b.t.0,exact,exact,4. Equipment / facility failure or damage,Capacitor bank,Transmission,Non-HFTD,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,65,M65,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-891df882d9438033,1060000064,4.b.t.2,exact,exact,4. Equipment / facility failure or damage,Capacitor bank,Transmission,HFTD Tier 2,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,66,M66,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T6R-8f6d2aaa8765c7ec,1060000065,4.b.t.3,exact,exact,4. Equipment / facility failure or damage,Capacitor bank,Transmission,HFTD Tier 3,# ignitions,v4_native,Yes,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 6,67,M67,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
